Category,Layer,Rank,Expert ID,Activation Count
rotation_status,16,20,67,4153
rotation_status,17,1,62,15952
rotation_status,17,2,83,10623
rotation_status,17,3,127,10536
rotation_status,17,4,0,9889
rotation_status,17,5,18,9729
rotation_status,17,6,36,8564
rotation_status,17,7,78,7293
rotation_status,17,8,88,7077
rotation_status,17,9,120,6979
rotation_status,17,10,35,6746
rotation_status,17,11,55,6215
rotation_status,17,12,116,6156
rotation_status,17,13,63,5732
rotation_status,17,14,59,5090
rotation_status,17,15,53,5088
rotation_status,17,16,117,4866
rotation_status,17,17,66,4541
rotation_status,17,18,92,4469
rotation_status,17,19,72,4428
rotation_status,17,20,65,4419
rotation_status,18,1,74,26165
rotation_status,18,2,1,18429
rotation_status,18,3,86,16699
rotation_status,18,4,62,15876
rotation_status,18,5,71,14689
rotation_status,18,6,8,12277
rotation_status,18,7,27,11551
rotation_status,18,8,116,10087
rotation_status,18,9,7,9046
rotation_status,18,10,19,8957
rotation_status,18,11,111,7192
rotation_status,18,12,109,5692
rotation_status,18,13,75,5432
rotation_status,18,14,53,5177
rotation_status,18,15,30,5030
rotation_status,18,16,101,5000
rotation_status,18,17,20,4890
rotation_status,18,18,98,4712
rotation_status,18,19,44,4530
rotation_status,18,20,79,3935
rotation_status,19,1,83,17784
rotation_status,19,2,28,16886
rotation_status,19,3,30,15641
rotation_status,19,4,17,15537
rotation_status,19,5,103,14008
rotation_status,19,6,64,13817
rotation_status,19,7,115,10786
rotation_status,19,8,18,10539
rotation_status,19,9,34,10140
rotation_status,19,10,109,10097
rotation_status,19,11,106,9242
rotation_status,19,12,111,8953
rotation_status,19,13,96,6567
rotation_status,19,14,92,5801
rotation_status,19,15,41,5323
rotation_status,19,16,124,5069
rotation_status,19,17,53,4357
rotation_status,19,18,113,4010
rotation_status,19,19,123,3901
rotation_status,19,20,59,3810
rotation_status,20,1,46,18582
rotation_status,20,2,21,18399
rotation_status,20,3,88,17620
rotation_status,20,4,72,15549
rotation_status,20,5,107,13151
rotation_status,20,6,20,11243
rotation_status,20,7,23,9713
rotation_status,20,8,111,9418
rotation_status,20,9,67,8415
rotation_status,20,10,15,8395
rotation_status,20,11,27,7409
rotation_status,20,12,103,7198
rotation_status,20,13,43,6287
rotation_status,20,14,3,5748
rotation_status,20,15,125,5216
rotation_status,20,16,78,5176
rotation_status,20,17,38,4789
rotation_status,20,18,98,4703
rotation_status,20,19,94,4355
rotation_status,20,20,4,4054
rotation_status,21,1,10,17113
rotation_status,21,2,28,14220
rotation_status,21,3,114,12178
rotation_status,21,4,49,12003
rotation_status,21,5,86,11713
rotation_status,21,6,37,11295
rotation_status,21,7,27,11215
rotation_status,21,8,30,10642
rotation_status,21,9,104,9329
rotation_status,21,10,5,8869
rotation_status,21,11,40,8731
rotation_status,21,12,87,8188
rotation_status,21,13,23,6609
rotation_status,21,14,57,5736
rotation_status,21,15,112,5342
rotation_status,21,16,88,5207
rotation_status,21,17,41,5189
rotation_status,21,18,59,4410
rotation_status,21,19,62,4280
rotation_status,21,20,79,4053
rotation_status,22,1,26,10549
rotation_status,22,2,86,9502
rotation_status,22,3,65,9355
rotation_status,22,4,98,7745
rotation_status,22,5,101,7439
rotation_status,22,6,111,7438
rotation_status,22,7,116,7097
rotation_status,22,8,20,7033
rotation_status,22,9,103,6428
rotation_status,22,10,109,6381
rotation_status,22,11,124,6228
rotation_status,22,12,13,6046
rotation_status,22,13,127,5768
rotation_status,22,14,47,5539
rotation_status,22,15,33,5279
rotation_status,22,16,96,5137
rotation_status,22,17,119,4930
rotation_status,22,18,15,4746
rotation_status,22,19,23,4720
rotation_status,22,20,110,4698
rotation_status,23,1,64,13378
rotation_status,23,2,41,12391
rotation_status,23,3,39,10064
rotation_status,23,4,42,8605
rotation_status,23,5,96,8286
rotation_status,23,6,118,8274
rotation_status,23,7,21,8144
rotation_status,23,8,126,7834
rotation_status,23,9,22,7262
rotation_status,23,10,1,6578
rotation_status,23,11,67,6354
rotation_status,23,12,30,5476
rotation_status,23,13,122,5104
rotation_status,23,14,73,5037
rotation_status,23,15,97,4981
rotation_status,23,16,28,4892
rotation_status,23,17,78,4792
rotation_status,23,18,19,4478
rotation_status,23,19,88,4449
rotation_status,23,20,35,4352
rotation_status,24,1,119,16185
rotation_status,24,2,95,12576
rotation_status,24,3,85,11891
rotation_status,24,4,121,10330
rotation_status,24,5,43,7442
rotation_status,24,6,60,7226
rotation_status,24,7,126,6750
rotation_status,24,8,0,6611
rotation_status,24,9,113,6426
rotation_status,24,10,56,6253
rotation_status,24,11,17,5704
rotation_status,24,12,65,5698
rotation_status,24,13,36,5689
rotation_status,24,14,26,5505
rotation_status,24,15,57,5501
rotation_status,24,16,116,5316
rotation_status,24,17,29,5215
rotation_status,24,18,67,5181
rotation_status,24,19,103,5089
rotation_status,24,20,124,5018
rotation_status,25,1,104,12255
rotation_status,25,2,111,8699
rotation_status,25,3,115,8409
rotation_status,25,4,122,8081
rotation_status,25,5,68,7918
rotation_status,25,6,105,7558
rotation_status,25,7,42,7065
rotation_status,25,8,32,6937
rotation_status,25,9,99,6732
rotation_status,25,10,63,6555
rotation_status,25,11,107,6088
rotation_status,25,12,27,5942
rotation_status,25,13,14,5873
rotation_status,25,14,125,5717
rotation_status,25,15,57,5672
rotation_status,25,16,95,5550
rotation_status,25,17,47,5469
rotation_status,25,18,0,5120
rotation_status,25,19,109,4853
rotation_status,25,20,127,4822
rotation_status,26,1,51,15913
rotation_status,26,2,25,11553
rotation_status,26,3,36,10812
rotation_status,26,4,7,9835
rotation_status,26,5,53,9313
rotation_status,26,6,118,8748
rotation_status,26,7,88,7537
rotation_status,26,8,108,7481
rotation_status,26,9,71,7174
rotation_status,26,10,107,7120
rotation_status,26,11,93,6607
rotation_status,26,12,52,5919
rotation_status,26,13,125,5657
rotation_status,26,14,64,5577
rotation_status,26,15,81,5545
rotation_status,26,16,60,5122
rotation_status,26,17,13,4929
rotation_status,26,18,111,4744
rotation_status,26,19,46,4628
rotation_status,26,20,22,4525
rotation_status,27,1,57,16869
rotation_status,27,2,116,11890
rotation_status,27,3,53,10815
rotation_status,27,4,59,9621
rotation_status,27,5,126,8316
rotation_status,27,6,7,8248
rotation_status,27,7,37,8230
rotation_status,27,8,120,7987
rotation_status,27,9,115,7374
rotation_status,27,10,83,6512
rotation_status,27,11,76,6428
rotation_status,27,12,18,6118
rotation_status,27,13,78,5189
rotation_status,27,14,58,5034
rotation_status,27,15,93,4994
rotation_status,27,16,43,4560
rotation_status,27,17,96,4454
rotation_status,27,18,90,4173
rotation_status,27,19,20,4155
rotation_status,27,20,56,3936
rotation_status,28,1,126,15017
rotation_status,28,2,36,14967
rotation_status,28,3,101,11923
rotation_status,28,4,89,11727
rotation_status,28,5,85,8973
rotation_status,28,6,37,8706
rotation_status,28,7,98,8418
rotation_status,28,8,79,8018
rotation_status,28,9,44,6727
rotation_status,28,10,80,6654
rotation_status,28,11,50,6387
rotation_status,28,12,34,5969
rotation_status,28,13,100,5292
rotation_status,28,14,105,5254
rotation_status,28,15,83,5032
rotation_status,28,16,103,5010
rotation_status,28,17,65,5007
rotation_status,28,18,13,4928
rotation_status,28,19,93,4778
rotation_status,28,20,5,4338
rotation_status,29,1,62,11809
rotation_status,29,2,18,11251
rotation_status,29,3,72,8629
rotation_status,29,4,88,6931
rotation_status,29,5,59,6304
rotation_status,29,6,122,6275
rotation_status,29,7,83,6197
rotation_status,29,8,53,6116
rotation_status,29,9,78,5833
rotation_status,29,10,81,5622
rotation_status,29,11,63,5457
rotation_status,29,12,92,5367
rotation_status,29,13,0,5249
rotation_status,29,14,36,5247
rotation_status,29,15,34,5165
rotation_status,29,16,126,5050
rotation_status,29,17,86,4933
rotation_status,29,18,10,4806
rotation_status,29,19,2,4783
rotation_status,29,20,90,4703
rotation_status,30,1,74,24481
rotation_status,30,2,1,13719
rotation_status,30,3,71,12614
rotation_status,30,4,27,12544
rotation_status,30,5,62,11729
rotation_status,30,6,86,11393
rotation_status,30,7,59,11164
rotation_status,30,8,109,9307
rotation_status,30,9,8,8028
rotation_status,30,10,118,7331
rotation_status,30,11,19,7191
rotation_status,30,12,20,6385
rotation_status,30,13,111,6372
rotation_status,30,14,75,5829
rotation_status,30,15,7,5426
rotation_status,30,16,101,5053
rotation_status,30,17,116,4982
rotation_status,30,18,30,4866
rotation_status,30,19,26,4701
rotation_status,30,20,5,4440
rotation_status,31,1,28,16580
rotation_status,31,2,103,15167
rotation_status,31,3,83,13791
rotation_status,31,4,30,13216
rotation_status,31,5,106,12270
rotation_status,31,6,64,11635
rotation_status,31,7,17,11341
rotation_status,31,8,109,9872
rotation_status,31,9,18,9171
rotation_status,31,10,111,7929
rotation_status,31,11,34,7460
rotation_status,31,12,9,6306
rotation_status,31,13,96,6074
rotation_status,31,14,55,5850
rotation_status,31,15,124,5785
rotation_status,31,16,41,5558
rotation_status,31,17,82,4682
rotation_status,31,18,105,4510
rotation_status,31,19,62,4507
rotation_status,31,20,59,4193
rotation_status,32,1,88,16589
rotation_status,32,2,21,14500
rotation_status,32,3,72,12086
rotation_status,32,4,46,11789
rotation_status,32,5,67,10698
rotation_status,32,6,107,9002
rotation_status,32,7,15,8925
rotation_status,32,8,9,8684
rotation_status,32,9,111,8042
rotation_status,32,10,23,7829
rotation_status,32,11,7,6670
rotation_status,32,12,103,6374
rotation_status,32,13,41,6066
rotation_status,32,14,43,5736
rotation_status,32,15,49,5614
rotation_status,32,16,39,5610
rotation_status,32,17,38,5293
rotation_status,32,18,20,5109
rotation_status,32,19,97,4826
rotation_status,32,20,27,4472
rotation_status,33,1,28,10725
rotation_status,33,2,10,9989
rotation_status,33,3,49,9823
rotation_status,33,4,30,9360
rotation_status,33,5,86,8688
rotation_status,33,6,5,8118
rotation_status,33,7,27,8076
rotation_status,33,8,114,7619
rotation_status,33,9,104,7451
rotation_status,33,10,23,7432
rotation_status,33,11,57,7356
rotation_status,33,12,37,7308
rotation_status,33,13,69,6208
rotation_status,33,14,40,5973
rotation_status,33,15,87,5698
rotation_status,33,16,122,5393
rotation_status,33,17,54,5267
rotation_status,33,18,59,4989
rotation_status,33,19,68,4845
rotation_status,33,20,31,4803
rotation_status,34,1,65,10880
rotation_status,34,2,26,9084
rotation_status,34,3,33,8368
rotation_status,34,4,101,7850
rotation_status,34,5,47,6889
rotation_status,34,6,13,6827
rotation_status,34,7,116,6144
rotation_status,34,8,127,6098
rotation_status,34,9,98,5882
rotation_status,34,10,111,5816
rotation_status,34,11,20,5757
rotation_status,34,12,109,5328
rotation_status,34,13,103,5164
rotation_status,34,14,2,5049
rotation_status,34,15,23,4847
rotation_status,34,16,15,4819
rotation_status,34,17,40,4645
rotation_status,34,18,45,4546
rotation_status,34,19,86,4483
rotation_status,34,20,124,4292
rotation_status,35,1,4,11057
rotation_status,35,2,39,10483
rotation_status,35,3,21,9745
rotation_status,35,4,126,9280
rotation_status,35,5,64,8709
rotation_status,35,6,41,8105
rotation_status,35,7,1,7477
rotation_status,35,8,88,5585
rotation_status,35,9,78,5195
rotation_status,35,10,19,4874
rotation_status,35,11,5,4794
rotation_status,35,12,79,4521
rotation_status,35,13,71,4414
rotation_status,35,14,9,4337
rotation_status,35,15,30,4238
rotation_status,35,16,96,4160
rotation_status,35,17,109,4065
rotation_status,35,18,28,3871
rotation_status,35,19,22,3683
rotation_status,35,20,42,3655
rotation_status,36,1,119,11958
rotation_status,36,2,85,10667
rotation_status,36,3,95,10366
rotation_status,36,4,121,8512
rotation_status,36,5,126,6637
rotation_status,36,6,43,6570
rotation_status,36,7,60,6418
rotation_status,36,8,56,6152
rotation_status,36,9,57,5934
rotation_status,36,10,17,5793
rotation_status,36,11,124,4852
rotation_status,36,12,103,4565
rotation_status,36,13,65,4443
rotation_status,36,14,55,4418
rotation_status,36,15,25,4320
rotation_status,36,16,98,4271
rotation_status,36,17,26,4180
rotation_status,36,18,94,4056
rotation_status,36,19,92,3992
rotation_status,36,20,62,3949
rotation_status,37,1,104,14027
rotation_status,37,2,20,8218
rotation_status,37,3,68,7383
rotation_status,37,4,47,6711
rotation_status,37,5,0,6444
rotation_status,37,6,70,5809
rotation_status,37,7,105,5650
rotation_status,37,8,26,5550
rotation_status,37,9,14,5245
rotation_status,37,10,49,5222
rotation_status,37,11,66,5216
rotation_status,37,12,63,5143
rotation_status,37,13,42,4994
rotation_status,37,14,77,4877
rotation_status,37,15,36,4630
rotation_status,37,16,12,4357
rotation_status,37,17,122,4230
rotation_status,37,18,102,4225
rotation_status,37,19,32,4119
rotation_status,37,20,113,4052
rotation_status,38,1,51,11276
rotation_status,38,2,46,7812
rotation_status,38,3,96,7790
rotation_status,38,4,125,7616
rotation_status,38,5,53,7111
rotation_status,38,6,108,5930
rotation_status,38,7,93,5813
rotation_status,38,8,81,5693
rotation_status,38,9,88,5661
rotation_status,38,10,36,5617
rotation_status,38,11,22,5268
rotation_status,38,12,16,5067
rotation_status,38,13,25,5037
rotation_status,38,14,64,5027
rotation_status,38,15,85,4902
rotation_status,38,16,29,4833
rotation_status,38,17,13,4808
rotation_status,38,18,112,4755
rotation_status,38,19,100,4281
rotation_status,38,20,19,4102
rotation_status,39,1,59,13439
rotation_status,39,2,57,11477
rotation_status,39,3,116,9257
rotation_status,39,4,113,7787
rotation_status,39,5,120,7027
rotation_status,39,6,46,6845
rotation_status,39,7,53,6069
rotation_status,39,8,123,5610
rotation_status,39,9,93,5382
rotation_status,39,10,115,5342
rotation_status,39,11,27,5214
rotation_status,39,12,18,5196
rotation_status,39,13,11,5008
rotation_status,39,14,126,4491
rotation_status,39,15,125,4462
rotation_status,39,16,49,4440
rotation_status,39,17,76,4422
rotation_status,39,18,112,4254
rotation_status,39,19,78,4241
rotation_status,39,20,107,4151
rotation_status,40,1,89,11377
rotation_status,40,2,67,9214
rotation_status,40,3,126,8871
rotation_status,40,4,70,7392
rotation_status,40,5,59,7349
rotation_status,40,6,36,6273
rotation_status,40,7,5,6161
rotation_status,40,8,115,6068
rotation_status,40,9,50,6063
rotation_status,40,10,103,5990
rotation_status,40,11,101,5870
rotation_status,40,12,109,5559
rotation_status,40,13,34,5542
rotation_status,40,14,17,4935
rotation_status,40,15,111,4786
rotation_status,40,16,6,4568
rotation_status,40,17,13,4303
rotation_status,40,18,93,4161
rotation_status,40,19,83,4107
rotation_status,40,20,81,4044
rotation_status,41,1,62,9245
rotation_status,41,2,18,9064
rotation_status,41,3,71,8518
rotation_status,41,4,23,6923
rotation_status,41,5,88,6130
rotation_status,41,6,81,5664
rotation_status,41,7,59,5622
rotation_status,41,8,54,5245
rotation_status,41,9,122,5171
rotation_status,41,10,90,5021
rotation_status,41,11,58,5016
rotation_status,41,12,126,4974
rotation_status,41,13,53,4961
rotation_status,41,14,63,4680
rotation_status,41,15,34,4325
rotation_status,41,16,26,4241
rotation_status,41,17,66,4156
rotation_status,41,18,0,4130
rotation_status,41,19,13,4124
rotation_status,41,20,61,4055
rotation_status,42,1,80,11348
rotation_status,42,2,113,8354
rotation_status,42,3,29,8146
rotation_status,42,4,32,7899
rotation_status,42,5,9,6673
rotation_status,42,6,8,6324
rotation_status,42,7,36,6196
rotation_status,42,8,47,6128
rotation_status,42,9,39,5556
rotation_status,42,10,21,5260
rotation_status,42,11,77,5036
rotation_status,42,12,56,5014
rotation_status,42,13,20,4835
rotation_status,42,14,126,4587
rotation_status,42,15,86,4444
rotation_status,42,16,98,4295
rotation_status,42,17,105,4265
rotation_status,42,18,28,4222
rotation_status,42,19,18,4119
rotation_status,42,20,64,4073
rotation_status,43,1,45,16069
rotation_status,43,2,78,13491
rotation_status,43,3,114,10483
rotation_status,43,4,59,7247
rotation_status,43,5,25,7175
rotation_status,43,6,72,6255
rotation_status,43,7,9,5900
rotation_status,43,8,92,5344
rotation_status,43,9,86,5274
rotation_status,43,10,107,5188
rotation_status,43,11,16,5139
rotation_status,43,12,80,4973
rotation_status,43,13,47,4955
rotation_status,43,14,96,4730
rotation_status,43,15,31,4720
rotation_status,43,16,94,4447
rotation_status,43,17,87,4231
rotation_status,43,18,65,3988
rotation_status,43,19,106,3954
rotation_status,43,20,125,3891
rotation_status,44,1,14,14417
rotation_status,44,2,21,10606
rotation_status,44,3,84,8560
rotation_status,44,4,94,8026
rotation_status,44,5,116,8021
rotation_status,44,6,121,7438
rotation_status,44,7,92,7081
rotation_status,44,8,47,6326
rotation_status,44,9,59,6324
rotation_status,44,10,68,6190
rotation_status,44,11,32,6151
rotation_status,44,12,8,5371
rotation_status,44,13,90,4900
rotation_status,44,14,41,4852
rotation_status,44,15,13,4548
rotation_status,44,16,76,4513
rotation_status,44,17,70,4451
rotation_status,44,18,98,4331
rotation_status,44,19,30,4330
rotation_status,44,20,110,4188
rotation_status,45,1,1,20807
rotation_status,45,2,45,13322
rotation_status,45,3,89,12034
rotation_status,45,4,107,10234
rotation_status,45,5,84,7193
rotation_status,45,6,82,6998
rotation_status,45,7,85,6831
rotation_status,45,8,104,5883
rotation_status,45,9,66,5823
rotation_status,45,10,63,5502
rotation_status,45,11,23,5313
rotation_status,45,12,108,5309
rotation_status,45,13,124,5307
rotation_status,45,14,87,5169
rotation_status,45,15,18,4893
rotation_status,45,16,111,4277
rotation_status,45,17,86,4122
rotation_status,45,18,29,3939
rotation_status,45,19,28,3905
rotation_status,45,20,76,3836
rotation_status,46,1,19,11123
rotation_status,46,2,102,10008
rotation_status,46,3,119,9999
rotation_status,46,4,75,7896
rotation_status,46,5,4,7179
rotation_status,46,6,71,7124
rotation_status,46,7,5,6166
